Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_7_nn_28', 'ga_generation_6_nn_11.keras', 'ga_generation_6_nn_13.keras', '0.9393939393939394', '__average_crossover_and_flat_crossover', '0.06060606060606061', 'None'
'ga_generation_7_nn_29', 'ga_generation_6_nn_13.keras', 'ga_generation_6_nn_16.keras', '0.9393939393939394', '__multivariate_crossover', '0.06060606060606061', 'None'
'ga_generation_7_nn_30', 'ga_generation_6_nn_13.keras', 'ga_generation_6_nn_16.keras', '0.9393939393939394', '__multivariate_crossover', '0.06060606060606061', 'None'
'ga_generation_7_nn_31', 'ga_generation_6_nn_13.keras', 'ga_generation_6_nn_18.keras', '0.9393939393939394', '__uniform_crossover', '0.06060606060606061', 'None'
'ga_generation_7_nn_32', 'ga_generation_6_nn_13.keras', 'ga_generation_6_nn_18.keras', '0.9393939393939394', '__uniform_crossover', '0.06060606060606061', 'None'
'ga_generation_8_nn_9', 'ga_generation_7_nn_28.keras', 'ga_generation_7_nn_16.keras', '0.9292929292929293', '__linear_recombination_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_10', 'ga_generation_7_nn_28.keras', 'ga_generation_7_nn_16.keras', '0.9292929292929293', '__linear_recombination_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_11', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__arithmetic_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_12', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__arithmetic_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_13', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__multi_point_crossover', '0.0707070707070707', '__random_resetting_mutation'
'ga_generation_8_nn_14', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__multi_point_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_15', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__arithmetic_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_16', 'ga_generation_7_nn_12.keras', 'ga_generation_7_nn_28.keras', '0.9292929292929293', '__arithmetic_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_17', 'ga_generation_7_nn_16.keras', 'ga_generation_7_nn_30.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_18', 'ga_generation_7_nn_16.keras', 'ga_generation_7_nn_30.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', '__inversion_mutation'
'ga_generation_8_nn_19', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_13.keras', '0.9292929292929293', 'None', '0.0707070707070707', 'None'
'ga_generation_8_nn_20', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_13.keras', '0.9292929292929293', 'None', '0.0707070707070707', 'None'
'ga_generation_8_nn_21', 'ga_generation_7_nn_13.keras', 'ga_generation_7_nn_22.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_22', 'ga_generation_7_nn_13.keras', 'ga_generation_7_nn_22.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_23', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_14.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_24', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_14.keras', '0.9292929292929293', '__average_crossover_and_flat_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_25', 'ga_generation_7_nn_14.keras', 'ga_generation_7_nn_13.keras', '0.9292929292929293', '__multi_point_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_26', 'ga_generation_7_nn_14.keras', 'ga_generation_7_nn_13.keras', '0.9292929292929293', '__multi_point_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_27', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_22.keras', '0.9292929292929293', '__multivariate_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_28', 'ga_generation_7_nn_20.keras', 'ga_generation_7_nn_22.keras', '0.9292929292929293', '__multivariate_crossover', '0.0707070707070707', '__displacement_inversion_mutation'
'ga_generation_8_nn_29', 'ga_generation_7_nn_22.keras', 'ga_generation_7_nn_20.keras', '0.9292929292929293', '__one_point_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_30', 'ga_generation_7_nn_22.keras', 'ga_generation_7_nn_20.keras', '0.9292929292929293', '__one_point_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_31', 'ga_generation_7_nn_30.keras', 'ga_generation_7_nn_20.keras', '0.9292929292929293', '__linear_recombination_crossover', '0.0707070707070707', 'None'
'ga_generation_8_nn_32', 'ga_generation_7_nn_30.keras', 'ga_generation_7_nn_20.keras', '0.9292929292929293', '__linear_recombination_crossover', '0.0707070707070707', 'None'
'ga_generation_9_nn_9', 'ga_generation_8_nn_13.keras', 'ga_generation_8_nn_24.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_10', 'ga_generation_8_nn_13.keras', 'ga_generation_8_nn_24.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_11', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__arithmetic_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_12', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__arithmetic_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_13', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_14', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_15', 'ga_generation_8_nn_18.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', 'None', '0.08080808080808081', 'None'
'ga_generation_9_nn_16', 'ga_generation_8_nn_18.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', 'None', '0.08080808080808081', 'None'
'ga_generation_9_nn_17', 'ga_generation_8_nn_18.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__uniform_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_18', 'ga_generation_8_nn_18.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__uniform_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_19', 'ga_generation_8_nn_32.keras', 'ga_generation_7_nn_12.keras', '0.9191919191919192', '__multi_point_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_20', 'ga_generation_8_nn_32.keras', 'ga_generation_7_nn_12.keras', '0.9191919191919192', '__multi_point_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_21', 'ga_generation_8_nn_32.keras', 'ga_generation_8_nn_30.keras', '0.9191919191919192', '__multivariate_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_22', 'ga_generation_8_nn_32.keras', 'ga_generation_8_nn_30.keras', '0.9191919191919192', '__multivariate_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_23', 'ga_generation_8_nn_32.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__arithmetic_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_24', 'ga_generation_8_nn_32.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__arithmetic_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_25', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__uniform_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_26', 'ga_generation_8_nn_19.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__uniform_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_27', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_19.keras', '0.9191919191919192', 'None', '0.08080808080808081', 'None'
'ga_generation_9_nn_28', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_19.keras', '0.9191919191919192', 'None', '0.08080808080808081', 'None'
'ga_generation_9_nn_29', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_30', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_13.keras', '0.9191919191919192', '__average_crossover_and_flat_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_31', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__multi_point_crossover', '0.08080808080808081', 'None'
'ga_generation_9_nn_32', 'ga_generation_8_nn_30.keras', 'ga_generation_8_nn_32.keras', '0.9191919191919192', '__multi_point_crossover', '0.08080808080808081', 'None'
'ga_generation_10_nn_9', 'ga_generation_9_nn_26.keras', 'ga_generation_9_nn_13.keras', '0.9090909090909091', '__linear_recombination_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_10', 'ga_generation_9_nn_26.keras', 'ga_generation_9_nn_13.keras', '0.9090909090909091', '__linear_recombination_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_11', 'ga_generation_8_nn_25.keras', 'ga_generation_9_nn_19.keras', '0.9090909090909091', '__arithmetic_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_12', 'ga_generation_8_nn_25.keras', 'ga_generation_9_nn_19.keras', '0.9090909090909091', '__arithmetic_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_13', 'ga_generation_9_nn_26.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_14', 'ga_generation_9_nn_26.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_15', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_16', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_17', 'ga_generation_8_nn_13.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_18', 'ga_generation_8_nn_13.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_19', 'ga_generation_9_nn_26.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__average_crossover_and_flat_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_20', 'ga_generation_9_nn_26.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__average_crossover_and_flat_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_21', 'ga_generation_9_nn_13.keras', 'ga_generation_9_nn_26.keras', '0.9090909090909091', '__multi_point_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_22', 'ga_generation_9_nn_13.keras', 'ga_generation_9_nn_26.keras', '0.9090909090909091', '__multi_point_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_23', 'ga_generation_9_nn_13.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_24', 'ga_generation_9_nn_13.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_25', 'ga_generation_9_nn_13.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', '__arithmetic_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_26', 'ga_generation_9_nn_13.keras', 'ga_generation_9_nn_28.keras', '0.9090909090909091', '__arithmetic_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_27', 'ga_generation_9_nn_28.keras', 'ga_generation_9_nn_26.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_28', 'ga_generation_9_nn_28.keras', 'ga_generation_9_nn_26.keras', '0.9090909090909091', 'None', '0.09090909090909091', 'None'
'ga_generation_10_nn_29', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_30', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_32.keras', '0.9090909090909091', '__uniform_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_31', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_25.keras', '0.9090909090909091', '__average_crossover_and_flat_crossover', '0.09090909090909091', 'None'
'ga_generation_10_nn_32', 'ga_generation_9_nn_28.keras', 'ga_generation_8_nn_25.keras', '0.9090909090909091', '__average_crossover_and_flat_crossover', '0.09090909090909091', 'None'
'ga_generation_11_nn_9', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_19.keras', '0.898989898989899', '__arithmetic_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_10', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_19.keras', '0.898989898989899', '__arithmetic_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_11', 'ga_generation_10_nn_17.keras', 'ga_generation_9_nn_19.keras', '0.898989898989899', 'None', '0.10101010101010101', 'None'
'ga_generation_11_nn_12', 'ga_generation_10_nn_17.keras', 'ga_generation_9_nn_19.keras', '0.898989898989899', 'None', '0.10101010101010101', 'None'
'ga_generation_11_nn_13', 'ga_generation_9_nn_19.keras', 'ga_generation_10_nn_31.keras', '0.898989898989899', '__uniform_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_14', 'ga_generation_9_nn_19.keras', 'ga_generation_10_nn_31.keras', '0.898989898989899', '__uniform_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_15', 'ga_generation_10_nn_14.keras', 'ga_generation_10_nn_31.keras', '0.898989898989899', '__average_crossover_and_flat_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_16', 'ga_generation_10_nn_14.keras', 'ga_generation_10_nn_31.keras', '0.898989898989899', '__average_crossover_and_flat_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_17', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__uniform_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_18', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__uniform_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_19', 'ga_generation_10_nn_31.keras', 'ga_generation_10_nn_30.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_20', 'ga_generation_10_nn_31.keras', 'ga_generation_10_nn_30.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_21', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_22', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_23', 'ga_generation_10_nn_26.keras', 'ga_generation_10_nn_14.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_24', 'ga_generation_10_nn_26.keras', 'ga_generation_10_nn_14.keras', '0.898989898989899', '__linear_recombination_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_25', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_26.keras', '0.898989898989899', '__one_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_26', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_26.keras', '0.898989898989899', '__one_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_27', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__multi_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_28', 'ga_generation_10_nn_26.keras', 'ga_generation_9_nn_30.keras', '0.898989898989899', '__multi_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_29', 'ga_generation_9_nn_19.keras', 'ga_generation_10_nn_26.keras', '0.898989898989899', '__multi_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_30', 'ga_generation_9_nn_19.keras', 'ga_generation_10_nn_26.keras', '0.898989898989899', '__multi_point_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_31', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_13.keras', '0.898989898989899', '__average_crossover_and_flat_crossover', '0.10101010101010101', 'None'
'ga_generation_11_nn_32', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_13.keras', '0.898989898989899', '__average_crossover_and_flat_crossover', '0.10101010101010101', 'None'
'ga_generation_12_nn_9', 'ga_generation_11_nn_22.keras', 'ga_generation_9_nn_30.keras', '0.8888888888888888', '__linear_recombination_crossover', '0.1111111111111111', '__inversion_mutation'
'ga_generation_12_nn_10', 'ga_generation_11_nn_22.keras', 'ga_generation_9_nn_30.keras', '0.8888888888888888', '__linear_recombination_crossover', '0.1111111111111111', 'None'
'ga_generation_12_nn_11', 'ga_generation_11_nn_22.keras', 'ga_generation_10_nn_13.keras', '0.8888888888888888', '__multivariate_crossover', '0.1111111111111111', '__swap_mutation'
'ga_generation_12_nn_12', 'ga_generation_11_nn_22.keras', 'ga_generation_10_nn_13.keras', '0.8888888888888888', '__multivariate_crossover', '0.1111111111111111', 'None'
'ga_generation_12_nn_13', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_26.keras', '0.8888888888888888', '__one_point_crossover', '0.1111111111111111', 'None'
'ga_generation_12_nn_14', 'ga_generation_9_nn_30.keras', 'ga_generation_10_nn_26.keras', '0.8888888888888888', '__one_point_crossover', '0.1111111111111111', 'None'
'ga_generation_12_nn_15', 'ga_generation_11_nn_15.keras', 'ga_generation_10_nn_26.keras', '0.8888888888888888', '__multivariate_crossover', '0.1111111111111111', 'None'
'ga_generation_12_nn_16', 'ga_generation_11_nn_15.keras', 'ga_generation_10_nn_26.keras', '0.8888888888888888', '__multivariate_crossover', '0.1111111111111111', 'None'
